Gender,Age,Tenure_Months,Monthly_Minutes,Data_Usage_GB,Support_Calls,Monthly_Charges,Total_Charges,Late_Payments,Satisfaction_Score,Complaints,Phone_Service,Churn,Avg_Charge_Per_Month,Charge_Deviation,Support_Call_Rate,CLV_Proxy,Late_Payment_Ratio,Engagement_Score,High_Risk_Flag,Location_Suburban,Location_Urban,Contract_Type_One Year,Contract_Type_Two Year,Payment_Method_Credit Card,Payment_Method_Electronic Check,Payment_Method_Mailed Check,Internet_Service_Fiber Optic,Internet_Service_No,Tenure_Category_12-24m,Tenure_Category_24-48m,Tenure_Category_48-72m,Tenure_Category_6-12m
0,53,49,411.0,3.8,2.0,67.64,3275.57,1,2.0,2,0,1,66.85,2.3,0.0408,3314.36,0.0204,0.3523,0,0,1,0,0,0,0,0,1,0,0,0,1,0
1,32,23,371.0,6.1,1.0,20.0,411.97,1,4.0,0,1,0,17.91,-45.34,0.0435,460.0,0.0435,0.5022,0,0,1,0,0,0,0,1,0,0,1,0,0,0
1,25,12,509.0,0.5,1.0,20.0,172.94,1,4.0,1,1,0,14.41,-45.34,0.0833,240.0,0.0833,0.4449,0,1,0,1,0,0,0,0,1,0,0,0,0,1
1,43,18,678.0,8.0,0.0,69.0,1242.58,0,2.0,1,1,0,69.03,3.66,0.0,1242.0,0.0,0.5373,0,0,1,0,0,0,0,1,1,0,1,0,0,0
0,53,72,506.0,11.5,2.0,63.6,4466.516250000001,0,2.0,0,1,0,62.03,-1.74,0.0278,4579.2,0.0,0.5402,0,1,0,0,0,1,0,0,0,0,0,0,1,0
1,65,2,781.0,1.6,0.0,46.78,132.62,2,2.0,0,1,0,66.31,-18.56,0.0,93.56,1.0,0.4509,0,0,1,0,1,1,0,0,0,0,0,0,0,0
0,38,5,806.0,7.2,3.0,67.4,400.62,0,4.0,0,1,1,80.12,2.06,0.6,337.0,0.0,0.6906,0,0,1,1,0,0,1,0,0,0,0,0,0,0
0,45,72,804.0,1.0,3.0,83.54,4466.516250000001,1,5.0,2,0,0,62.03,18.2,0.0417,6014.88,0.0139,0.6279,0,0,1,0,1,0,0,1,0,0,0,0,1,0
1,21,72,488.0,3.7,3.0,33.68,2474.02,2,2.0,3,1,1,34.36,-31.66,0.0417,2424.96,0.0278,0.3798,0,0,1,0,0,0,1,0,0,0,0,0,1,0
1,33,4,404.0,8.0,1.0,47.59,191.2,1,3.0,1,1,1,47.8,-17.75,0.25,190.36,0.25,0.4922,0,1,0,0,0,0,1,0,0,1,0,0,0,0
0,39,3,493.0,2.4,1.0,20.0,115.32,0,2.0,0,1,1,38.44,-45.34,0.3333,60.0,0.0,0.3562,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,29,13,725.0,0.1,0.0,82.48,1150.07,0,4.0,2,1,0,88.47,17.14,0.0,1072.24,0.0,0.5199,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0,33,1,713.0,3.9,1.0,91.43,52.85,2,3.0,0,1,0,52.85,26.09,1.0,91.43,2.0,0.53,0,1,0,0,0,1,0,0,1,0,0,0,0,0
1,68,25,50.0,9.3,0.0,72.01,1835.46,0,5.0,0,0,0,73.42,6.67,0.0,1800.25,0.0,0.5021,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1,57,1,561.0,0.6,0.0,24.99,42.02,0,5.0,0,1,0,42.02,-40.35,0.0,24.99,0.0,0.5268,0,0,1,0,0,1,0,0,1,0,0,0,0,0
1,55,1,50.0,0.2,2.0,90.08,73.66,2,4.0,1,1,0,73.66,24.74,2.0,90.08,2.0,0.2631,0,0,1,1,0,0,0,0,0,0,0,0,0,0
0,59,15,496.0,8.3,2.0,76.75,1087.54,2,2.0,1,1,0,72.5,11.41,0.1333,1151.25,0.1333,0.4734,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1,54,72,394.0,1.6,2.0,47.95,3458.4,0,3.0,0,0,0,48.03,-17.39,0.0278,3452.4,0.0,0.3625,0,0,1,0,0,1,0,0,1,0,0,0,1,0
0,46,13,332.0,2.3,1.0,85.23,1108.0,3,3.0,0,1,1,85.23,19.89,0.0769,1107.99,0.2308,0.3525,0,0,1,1,0,0,0,0,0,0,1,0,0,0
0,35,10,669.0,0.5,0.0,76.79,742.87,1,3.0,1,1,0,74.29,11.45,0.0,767.9,0.1,0.4463,0,0,1,1,0,1,0,0,0,0,0,0,0,1
0,27,72,370.0,0.5,1.0,44.11,3139.61,0,3.0,4,1,0,43.61,-21.23,0.0139,3175.92,0.0,0.3317,0,1,0,0,1,1,0,0,0,0,0,0,1,0
0,59,18,498.0,4.8,0.0,33.52,722.5,0,4.0,0,1,0,40.14,-31.82,0.0,603.36,0.0,0.5253,0,0,1,0,0,0,0,0,0,1,1,0,0,0
1,56,11,313.0,4.0,0.0,48.55,499.5,1,3.0,1,1,0,45.41,-16.79,0.0,534.05,0.0909,0.3787,0,0,1,0,1,1,0,0,0,0,0,0,0,1
0,35,11,514.0,1.7,0.0,66.39,766.44,0,5.0,3,1,0,69.68,1.05,0.0,730.29,0.0,0.5305,0,0,1,0,1,0,0,1,1,0,0,0,0,1
0,18,5,691.0,3.0,0.0,86.83,440.13,0,1.0,3,1,0,88.03,21.49,0.0,434.15,0.0,0.3839,1,0,1,1,0,0,0,0,1,0,0,0,0,0
1,56,17,324.0,2.5,1.0,48.36,861.95,2,3.0,1,0,1,50.7,-16.98,0.0588,822.12,0.1176,0.3534,0,0,1,0,0,1,0,0,1,0,1,0,0,0
0,38,13,627.0,5.9,3.0,50.62,536.62,1,3.0,2,1,1,41.28,-14.72,0.2308,658.06,0.0769,0.5364,0,0,0,0,0,0,0,0,1,0,1,0,0,0
1,18,7,511.0,9.9,2.0,41.74,375.15,1,2.0,1,1,0,53.59,-23.6,0.2857,292.18,0.1429,0.5106,0,0,1,1,0,1,0,0,0,1,0,0,0,1
0,32,4,509.0,7.2,2.0,88.7,319.8,0,1.0,1,0,0,79.95,23.36,0.5,354.8,0.0,0.3968,0,1,0,1,0,1,0,0,0,0,0,0,0,0
1,21,8,429.0,0.1,1.0,84.53,630.25,2,3.0,0,0,0,78.78,19.19,0.125,676.24,0.25,0.3464,0,0,1,0,1,1,0,0,0,0,0,0,0,1
0,37,17,654.0,0.5,0.0,54.04,1000.6,2,3.0,2,1,0,58.86,-11.3,0.0,918.68,0.1176,0.4405,0,1,0,1,0,1,0,0,0,1,1,0,0,0
1,27,1,634.0,2.8,2.0,31.51,49.36,0,5.0,1,0,1,49.36,-33.83,2.0,31.51,0.0,0.5981,0,1,0,0,1,0,1,0,0,1,0,0,0,0
0,40,4,473.0,9.5,1.0,67.09,271.96,0,4.0,0,0,0,67.99,1.75,0.25,268.36,0.0,0.6082,0,0,1,0,1,0,1,0,1,0,0,0,0,0
0,58,70,540.0,1.4,3.5,24.44,1653.58,3,4.0,1,1,0,23.62,-40.9,0.05,1710.8,0.0429,0.4745,0,1,0,0,1,0,0,0,0,1,0,0,1,0
1,51,18,648.0,10.6,2.0,32.86,559.99,2,5.0,1,0,0,31.11,-32.48,0.1111,591.48,0.1111,0.7569,0,0,1,0,0,0,1,0,0,0,1,0,0,0
1,63,1,608.0,0.6,0.0,86.3,129.05,2,3.0,0,1,0,129.05,20.96,0.0,86.3,2.0,0.4249,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,65,28,438.0,0.4,3.5,116.66,3279.32,0,4.0,0,1,1,117.12,51.32,0.125,3266.48,0.0,0.4158,0,0,1,1,0,1,0,0,0,0,0,1,0,0
1,50,1,733.0,12.2,2.0,20.0,20.0,1,5.0,2,1,0,20.0,-45.34,2.0,20.0,1.0,0.821,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0,51,32,672.0,0.9,2.0,76.37,2496.38,2,2.0,0,0,0,78.01,11.03,0.0625,2443.84,0.0625,0.3953,0,1,0,0,0,0,1,0,0,0,0,1,0,0
0,56,33,922.0,3.1,1.0,20.0,640.17,1,2.0,5,1,0,19.4,-45.34,0.0303,660.0,0.0303,0.5344,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1,27,25,186.0,2.0,2.0,60.42,1567.6,2,1.0,1,1,0,62.7,-4.92,0.08,1510.5,0.08,0.1706,0,1,0,1,0,0,1,0,1,0,0,1,0,0
0,37,31,640.0,0.8,3.0,47.89,1477.21,4,2.0,3,1,1,47.65,-17.45,0.0968,1484.59,0.129,0.3811,0,0,1,0,0,0,1,0,1,0,0,1,0,0
1,18,2,730.0,5.0,2.0,76.66,159.92,1,1.0,1,1,1,79.96,11.32,1.0,153.32,0.5,0.4382,0,1,0,1,0,0,0,1,1,0,0,0,0,0
1,30,31,701.0,15.25,2.0,74.7,2363.93,1,4.0,1,1,0,76.26,9.36,0.0645,2315.7,0.0323,0.8087,0,0,0,0,1,1,0,0,1,0,0,1,0,0
0,18,3,449.0,5.4,1.0,85.27,239.25,1,3.0,0,1,0,79.75,19.93,0.3333,255.81,0.3333,0.4583,0,0,0,1,0,1,0,0,0,1,0,0,0,0
0,22,9,227.0,2.2,0.0,31.47,254.56,1,4.0,1,1,0,28.28,-33.87,0.0,283.23,0.1111,0.3703,0,0,1,1,0,1,0,0,0,1,0,0,0,1
0,33,68,807.0,6.2,1.0,75.5,4466.516250000001,2,1.0,0,1,0,65.68,10.16,0.0147,5134.0,0.0294,0.4913,0,1,0,0,0,0,0,1,0,0,0,0,1,0
0,32,16,403.0,0.8,1.0,70.65,1139.14,3,5.0,0,1,1,71.2,5.31,0.0625,1130.4,0.1875,0.4702,0,0,1,1,0,0,1,0,0,0,1,0,0,0
0,66,72,440.0,4.3,2.0,61.0,4374.25,1,1.0,1,1,1,60.75,-4.34,0.0278,4392.0,0.0139,0.3133,0,1,0,0,1,0,1,0,1,0,0,0,1,0
0,45,2,913.0,3.2,2.0,89.01,206.07,0,4.0,1,1,1,103.04,23.67,1.0,178.02,0.0,0.6529,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0,48,15,245.0,2.2,2.0,99.97,1487.5,3,3.0,2,1,0,99.17,34.63,0.1333,1499.55,0.2,0.3172,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1,40,1,663.0,6.7,2.0,69.8,93.16,0,2.0,0,1,0,93.16,4.46,2.0,69.8,0.0,0.5059,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1,65,23,349.0,0.6,0.0,22.7,542.83,2,2.0,1,1,0,23.6,-42.64,0.0,522.1,0.087,0.2656,0,0,1,0,1,0,1,0,1,0,1,0,0,0
1,62,1,344.0,3.8,0.0,94.01,63.17,1,1.0,0,1,0,63.17,28.67,0.0,94.01,1.0,0.2666,0,1,0,0,0,0,1,0,1,0,0,0,0,0
1,60,4,533.0,9.6,1.0,60.14,294.97,0,3.0,0,1,0,73.74,-5.2,0.25,240.56,0.0,0.5732,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1,34,7,635.0,1.1,1.0,78.65,516.11,1,4.0,0,1,1,73.73,13.31,0.1429,550.55,0.1429,0.5051,0,0,1,0,0,0,0,0,1,0,0,0,0,1
0,66,33,690.0,1.5,2.0,63.91,2027.65,0,2.0,0,1,0,61.44,-1.43,0.0606,2109.03,0.0,0.414,0,0,1,0,0,0,1,0,1,0,0,1,0,0
1,51,4,716.0,5.4,3.5,24.32,86.03,0,3.0,2,1,1,21.51,-41.02,0.875,97.28,0.0,0.5607,0,1,0,1,0,1,0,0,0,1,0,0,0,0
1,30,44,358.0,7.4,2.0,47.46,2004.04,1,3.0,0,1,0,45.55,-17.88,0.0455,2088.24,0.0227,0.4628,0,0,1,0,1,0,0,1,0,1,0,1,0,0
1,31,3,271.0,1.7,3.0,86.73,269.34,2,2.0,2,1,1,89.78,21.39,1.0,260.19,0.6667,0.2573,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1,28,1,431.0,2.2,1.0,37.42,20.0,2,5.0,0,0,0,20.0,-27.92,1.0,37.42,2.0,0.5085,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,45,12,569.0,6.7,2.0,57.61,743.18,0,5.0,1,1,0,61.93,-7.73,0.1667,691.32,0.0,0.6499,0,0,1,0,1,0,1,0,1,0,0,0,0,1
1,59,72,458.0,1.7,2.0,91.22,4466.516250000001,1,4.0,2,1,1,62.03,25.88,0.0278,6567.84,0.0139,0.449,0,0,1,0,0,0,1,0,1,0,0,0,1,0
1,49,2,50.0,5.5,1.0,87.27,90.12,0,3.0,0,0,0,45.06,21.93,0.5,174.54,0.0,0.3074,0,0,1,1,0,1,0,0,0,0,0,0,0,0
0,52,2,134.0,0.9,1.0,108.14,221.49,1,3.0,0,1,1,110.74,42.8,0.5,216.28,0.5,0.2491,0,1,0,1,0,0,0,1,1,0,0,0,0,0
0,48,33,451.0,2.6,1.0,64.2,2232.86,2,3.0,0,1,0,67.66,-1.14,0.0303,2118.6,0.0606,0.404,0,0,1,0,0,0,0,1,0,0,0,1,0,0
1,34,8,671.0,5.8,3.0,79.88,692.13,0,1.0,0,0,1,86.52,14.54,0.375,639.04,0.0,0.4313,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,64,30,319.0,3.1,2.0,70.0,2158.21,3,4.0,0,0,0,71.94,4.66,0.0667,2100.0,0.1,0.4233,0,1,0,1,0,0,1,0,0,0,0,1,0,0
0,26,5,646.0,0.1,2.0,20.23,190.66,0,4.0,0,1,1,38.13,-45.11,0.4,101.15,0.0,0.4896,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,27,14,200.0,2.6,2.0,92.08,1325.6,2,3.0,1,1,1,94.69,26.74,0.1429,1289.12,0.1429,0.3078,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0,25,7,551.0,1.7,2.0,63.22,420.04,1,3.0,1,1,0,60.01,-2.12,0.2857,442.54,0.1429,0.4247,0,0,1,0,1,0,0,1,0,0,0,0,0,1
1,38,14,552.0,0.5,1.0,65.92,974.89,4,1.0,2,1,0,69.64,0.58,0.0714,922.88,0.2857,0.2814,0,0,0,1,0,1,0,0,0,0,1,0,0,0
0,30,35,593.0,0.1,0.0,78.14,2773.71,0,1.0,0,1,0,79.25,12.8,0.0,2734.9,0.0,0.2893,0,1,0,0,1,1,0,0,0,0,0,1,0,0
0,67,34,298.0,0.2,3.0,64.33,2166.44,0,5.0,1,0,1,63.72,-1.01,0.0882,2187.22,0.0,0.4182,0,1,0,0,0,0,0,1,0,0,0,1,0,0
0,22,17,190.0,14.9,0.0,26.38,418.33,0,2.0,1,1,0,24.61,-38.96,0.0,448.46,0.0,0.4859,0,1,0,0,1,1,0,0,0,0,1,0,0,0
1,23,63,645.0,6.9,1.0,26.36,1667.98,1,3.0,1,1,0,26.48,-38.98,0.0159,1660.68,0.0159,0.563,0,0,0,1,0,0,1,0,0,0,0,0,1,0
1,47,7,194.0,14.0,0.0,60.76,346.16,1,1.0,1,1,0,49.45,-4.58,0.0,425.32,0.1429,0.4098,0,1,0,0,1,1,0,0,0,1,0,0,0,1
1,48,6,345.0,0.6,1.0,51.59,279.05,1,2.0,1,1,1,46.51,-13.75,0.1667,309.54,0.1667,0.2641,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1,34,22,778.0,4.2,0.0,57.46,1276.98,0,4.0,0,1,1,58.04,-7.88,0.0,1264.12,0.0,0.6209,0,1,0,0,0,0,1,0,1,0,1,0,0,0
1,28,23,533.0,0.4,1.0,39.1,830.74,2,1.0,0,1,0,36.12,-26.24,0.0435,899.3,0.087,0.2722,0,1,0,1,0,0,0,1,0,0,1,0,0,0
1,37,1,573.0,0.1,3.0,44.87,43.49,1,3.0,2,1,1,43.49,-20.47,3.0,44.87,1.0,0.4016,0,0,1,1,0,0,0,1,1,0,0,0,0,0
1,65,22,624.0,3.1,0.0,42.34,850.81,0,5.0,1,0,0,38.67,-23.0,0.0,931.48,0.0,0.6002,0,0,1,0,1,1,0,0,0,0,1,0,0,0
0,26,11,617.0,5.2,2.0,50.27,485.17,0,5.0,0,1,1,44.11,-15.07,0.1818,552.97,0.0,0.6388,0,1,0,0,0,0,0,0,0,1,0,0,0,1
0,19,33,495.0,0.3,1.0,58.1,1813.91,0,2.0,1,0,1,54.97,-7.24,0.0303,1917.3,0.0,0.3156,0,0,1,0,1,0,1,0,1,0,0,1,0,0
0,54,39,319.0,2.3,2.0,87.02,3426.51,1,3.0,0,1,0,87.86,21.68,0.0513,3393.78,0.0256,0.3475,0,1,0,0,1,0,1,0,1,0,0,1,0,0
1,18,19,1036.0,0.5,1.0,91.97,1716.36,1,5.0,4,1,0,90.33,26.63,0.0526,1747.43,0.0526,0.707,0,0,1,1,0,1,0,0,1,0,1,0,0,0
1,21,1,441.0,2.2,1.0,98.4,204.5,1,3.0,1,1,0,204.5,33.06,1.0,98.4,1.0,0.3923,0,1,0,0,0,0,0,1,1,0,0,0,0,0
1,53,24,566.0,3.2,1.0,61.31,1446.54,1,3.0,2,1,0,60.27,-4.03,0.0417,1471.44,0.0417,0.4599,0,0,1,0,1,1,0,0,1,0,1,0,0,0
1,42,33,588.0,2.1,2.0,50.3,1651.31,0,4.0,3,1,0,50.04,-15.04,0.0606,1659.9,0.0,0.5067,0,1,0,1,0,0,0,1,1,0,0,1,0,0
1,20,6,393.0,4.3,3.0,30.53,175.63,1,5.0,0,1,0,29.27,-34.81,0.5,183.18,0.1667,0.5352,0,1,0,0,1,0,0,0,1,0,0,0,0,0
0,26,14,414.0,4.4,0.0,73.15,960.23,0,3.0,0,1,0,68.59,7.81,0.0,1024.1,0.0,0.4253,0,0,1,0,1,0,0,0,0,1,1,0,0,0
0,39,72,797.0,2.0,2.0,61.86,4465.98,0,2.0,1,1,0,62.03,-3.48,0.0278,4453.92,0.0,0.4649,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1,40,8,352.0,2.5,0.0,67.23,541.19,3,1.0,3,1,1,67.65,1.89,0.0,537.84,0.375,0.2441,0,0,1,1,0,1,0,0,0,0,0,0,0,1
1,29,6,582.0,2.9,0.0,70.41,422.56,1,2.0,0,1,1,70.43,5.07,0.0,422.46,0.1667,0.4001,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1,27,5,679.0,2.4,2.0,92.8,443.24,1,4.0,0,1,1,88.65,27.46,0.4,464.0,0.2,0.5475,0,0,1,0,1,0,0,0,0,1,0,0,0,0
1,51,19,457.0,7.1,3.0,76.83,1457.22,1,5.0,0,0,1,76.7,11.49,0.1579,1459.77,0.0526,0.6149,0,0,1,0,0,0,0,0,1,0,1,0,0,0
0,60,71,481.0,0.8,2.0,72.8,4466.516250000001,1,5.0,2,1,1,62.91,7.46,0.0282,5168.8,0.0141,0.5001,0,0,0,0,0,0,1,0,1,0,0,0,1,0
1,27,22,691.0,9.7,3.0,43.13,986.37,1,1.0,0,1,0,44.84,-22.21,0.1364,948.86,0.0455,0.5157,0,0,1,0,1,0,0,0,0,0,1,0,0,0
1,47,8,472.0,2.0,3.0,102.98,814.9,0,5.0,0,1,0,101.86,37.64,0.375,823.84,0.0,0.5203,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1,39,24,84.0,6.4,3.0,63.79,1605.72,2,2.0,1,1,1,66.9,-1.55,0.125,1530.96,0.0833,0.2781,0,0,1,1,0,0,0,1,0,0,1,0,0,0
1,23,23,800.0,10.8,1.0,61.76,1441.84,0,4.0,3,1,1,62.69,-3.58,0.0435,1420.48,0.0,0.7591,0,1,0,0,0,0,1,0,0,1,1,0,0,0
0,67,21,304.0,10.9,0.0,75.88,1587.44,1,5.0,0,1,0,75.59,10.54,0.0,1593.48,0.0476,0.631,0,0,1,1,0,1,0,0,1,0,1,0,0,0
1,19,4,543.0,3.0,1.0,45.8,190.33,0,1.0,3,1,1,47.58,-19.54,0.25,183.2,0.0,0.3272,0,1,0,1,0,0,1,0,0,1,0,0,0,0
1,47,24,236.0,1.5,1.0,81.99,1998.03,0,1.0,1,1,1,83.25,16.65,0.0417,1967.76,0.0,0.18,0,1,0,0,0,0,0,1,0,0,1,0,0,0
0,19,13,397.0,4.7,3.0,105.8,1415.16,1,3.0,1,1,0,108.86,40.46,0.2308,1375.4,0.0769,0.4246,0,1,0,0,1,0,0,1,1,0,1,0,0,0
0,49,1,412.0,1.0,1.0,50.64,36.92,2,1.0,2,1,1,36.92,-14.7,1.0,50.64,2.0,0.2376,0,0,1,0,0,0,1,0,1,0,0,0,0,0
0,59,18,534.0,7.8,3.5,66.66,1224.39,2,4.0,0,1,0,68.02,1.32,0.1944,1199.88,0.1111,0.5981,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1,33,72,324.0,6.2,1.0,52.85,3797.44,0,2.0,0,1,1,52.74,-12.49,0.0139,3805.2,0.0,0.3662,0,0,1,0,0,1,0,0,1,0,0,0,1,0
1,29,10,896.0,7.9,3.0,73.72,822.86,3,3.0,0,1,1,82.29,8.38,0.3,737.2,0.3,0.6789,0,0,1,1,0,0,1,0,1,0,0,0,0,1
0,18,72,504.0,2.8,0.0,79.41,4466.516250000001,2,5.0,0,1,0,62.03,14.07,0.0,5717.52,0.0278,0.5483,0,0,1,0,0,0,1,0,0,0,0,0,1,0
0,25,2,676.0,4.1,3.5,76.14,219.83,1,5.0,1,1,0,109.92,10.8,1.75,152.28,0.5,0.6398,0,0,1,0,0,1,0,0,1,0,0,0,0,0
0,65,31,498.0,0.5,2.0,84.9,2671.53,1,2.0,2,1,0,86.18,19.56,0.0645,2631.9,0.0323,0.3207,1,0,1,0,1,1,0,0,1,0,0,1,0,0
0,67,2,699.0,5.8,2.0,30.35,83.36,0,3.0,2,1,1,41.68,-34.99,1.0,60.7,0.0,0.562,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0,30,7,79.0,3.3,2.0,81.16,623.91,2,4.0,0,0,0,89.13,15.82,0.2857,568.12,0.2857,0.3352,0,0,1,0,0,0,1,0,0,1,0,0,0,1
0,32,20,359.0,3.6,3.0,69.03,1398.31,0,4.0,1,0,1,69.92,3.69,0.15,1380.6,0.0,0.4484,0,0,1,0,0,1,0,0,0,1,1,0,0,0
1,61,21,395.0,9.4,3.0,115.32,2351.82,2,4.0,1,1,1,111.99,49.98,0.1429,2421.72,0.0952,0.5763,0,0,1,0,0,0,1,0,1,0,1,0,0,0
1,25,35,394.0,7.4,2.0,59.37,2061.38,0,2.0,1,1,1,58.9,-5.97,0.0571,2077.95,0.0,0.4166,0,1,0,0,0,0,0,1,1,0,0,1,0,0
1,27,22,603.0,3.8,0.0,110.07,2419.34,1,2.0,0,1,1,109.97,44.73,0.0,2421.54,0.0455,0.4259,0,1,0,0,0,1,0,0,0,0,1,0,0,0
0,63,21,617.0,2.2,1.0,93.81,1981.14,0,4.0,1,0,0,94.34,28.47,0.0476,1970.01,0.0,0.5198,0,0,1,0,0,0,0,1,0,0,1,0,0,0
0,22,58,485.0,3.0,1.0,89.63,4466.516250000001,2,5.0,1,1,0,77.01,24.29,0.0172,5198.54,0.0345,0.5449,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0,67,14,490.0,2.2,2.0,66.81,900.9,0,2.0,1,1,1,64.35,1.47,0.1429,935.34,0.0,0.3511,0,1,0,0,0,1,0,0,0,0,1,0,0,0
0,36,6,988.0,0.8,0.0,104.46,531.2,1,5.0,2,1,1,88.53,39.12,0.0,626.76,0.1667,0.6945,0,0,1,1,0,1,0,0,0,0,0,0,0,0
0,64,4,564.0,5.2,2.0,41.88,144.7,1,3.0,1,1,1,36.17,-23.46,0.5,167.52,0.25,0.4985,0,1,0,1,0,0,0,0,0,0,0,0,0,0
0,55,12,54.0,5.9,1.0,82.15,1010.8,0,4.0,1,1,0,84.23,16.81,0.0833,985.8,0.0,0.3768,0,1,0,0,0,1,0,0,1,0,0,0,0,1
1,28,29,654.0,15.25,1.0,113.0,3275.43,0,4.0,2,1,0,112.95,47.66,0.0345,3277.0,0.0,0.7907,0,1,0,0,1,0,1,0,1,0,0,1,0,0
1,60,1,611.0,3.0,2.0,57.18,20.0,1,2.0,1,1,1,20.0,-8.16,2.0,57.18,1.0,0.4132,0,0,1,0,1,0,1,0,0,0,0,0,0,0
0,37,3,731.0,15.25,3.5,78.33,260.86,2,2.0,0,1,1,86.95,12.99,1.1667,234.99,0.6667,0.7002,0,0,1,0,1,0,0,1,1,0,0,0,0,0
1,37,2,619.0,1.0,3.0,40.98,97.62,1,2.0,0,1,1,48.81,-24.36,1.5,81.96,0.5,0.377,0,0,1,0,0,0,1,0,1,0,0,0,0,0
0,38,21,319.0,5.3,2.0,113.78,2381.52,0,4.0,1,1,0,113.41,48.44,0.0952,2389.38,0.0,0.4665,0,1,0,1,0,0,0,0,1,0,1,0,0,0
1,35,6,678.0,15.25,0.0,57.46,485.78,0,3.0,0,1,1,80.96,-7.88,0.0,344.76,0.0,0.7399,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0,67,4,519.0,5.1,2.0,62.73,174.02,1,5.0,0,0,0,43.5,-2.61,0.5,250.92,0.25,0.5993,0,0,1,0,1,0,1,0,0,0,0,0,0,0
0,27,21,709.0,3.0,1.0,50.27,1012.15,1,5.0,0,1,0,48.2,-15.07,0.0476,1055.67,0.0476,0.6308,0,0,1,0,0,0,1,0,1,0,1,0,0,0
1,51,34,809.0,3.6,2.0,55.21,1907.51,1,2.0,1,1,1,56.1,-10.13,0.0588,1877.14,0.0294,0.5009,0,1,0,0,0,0,0,0,1,0,0,1,0,0
1,43,9,475.0,9.3,1.0,58.55,527.88,2,4.0,0,1,0,58.65,-6.79,0.1111,526.95,0.2222,0.605,0,1,0,0,0,0,0,1,1,0,0,0,0,1
0,47,20,675.0,14.0,2.0,76.16,1500.5,1,4.0,2,1,0,75.03,10.82,0.1,1523.2,0.05,0.7742,0,0,0,1,0,0,1,0,0,0,1,0,0,0
0,26,2,706.0,3.0,1.0,59.92,73.83,1,3.0,0,1,0,36.92,-5.42,0.5,119.84,0.5,0.5096,0,1,0,1,0,0,1,0,0,1,0,0,0,0
1,63,65,531.0,7.4,3.0,20.0,1232.05,0,4.0,2,1,0,18.95,-45.34,0.0462,1300.0,0.0,0.5891,0,0,0,0,0,0,1,0,1,0,0,0,1,0
1,68,9,891.0,13.6,2.0,78.08,744.75,1,1.0,0,1,1,82.75,12.74,0.2222,702.72,0.1111,0.6691,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,48,72,709.0,1.7,1.0,109.88,4466.516250000001,0,4.0,1,1,0,62.03,44.54,0.0139,7911.36,0.0,0.5452,0,0,1,0,1,0,1,0,1,0,0,0,1,0
1,59,72,382.0,3.4,1.0,28.26,2074.25,3,1.0,4,1,0,28.81,-37.08,0.0139,2034.72,0.0417,0.2733,0,0,1,0,1,1,0,0,1,0,0,0,1,0
0,21,36,552.0,15.25,0.0,75.21,2628.85,0,1.0,1,1,1,73.02,9.87,0.0,2707.56,0.0,0.5716,0,1,0,1,0,0,1,0,0,0,0,1,0,0
0,23,1,672.0,2.2,1.0,133.08375,197.6,0,5.0,2,1,1,197.6,67.74,1.0,133.08,0.0,0.6009,0,0,1,1,0,0,0,0,0,1,0,0,0,0
0,31,18,884.0,4.8,0.0,56.58,1048.97,0,2.0,0,0,0,58.28,-8.76,0.0,1018.44,0.0,0.5533,0,0,1,0,0,1,0,0,0,1,1,0,0,0
0,21,2,624.0,5.4,1.0,64.87,99.93,1,1.0,0,1,1,49.96,-0.47,0.5,129.74,0.5,0.4054,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1,43,54,557.0,0.8,1.0,49.8,2717.56,2,4.0,1,1,1,50.33,-15.54,0.0185,2689.2,0.037,0.4692,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1,64,37,752.0,8.2,3.5,94.53,3523.95,1,3.0,0,1,0,95.24,29.19,0.0946,3497.61,0.027,0.6296,0,0,0,0,0,1,0,0,0,0,0,1,0,0
