CustomerID,Gender,Age,Location,Tenure_Months,Contract_Type,Payment_Method,Monthly_Minutes,Data_Usage_GB,Support_Calls,Monthly_Charges,Total_Charges,Late_Payments,Satisfaction_Score,Complaints,Internet_Service,Phone_Service,Churn
CUST-03012,Female,27,Urban,21,Month-to-Month,Electronic Check,709,3.0,1,50.27,1012.15,1,5.0,0,Fiber Optic,Yes,0
CUST-03013,Male,51,Suburban,34,Month-to-Month,Bank Transfer,809,3.6,2,55.21,1907.51,1,2.0,1,Fiber Optic,Yes,1
CUST-03014,Male,43,Suburban,9,Month-to-Month,Mailed Check,475,9.3,1,58.55,527.88,2,4.0,0,Fiber Optic,Yes,0
CUST-03015,Female,47,Rural,20,One Year,Electronic Check,675,14.0,2,76.16,1500.5,1,4.0,2,DSL,Yes,0
CUST-03016,Female,26,Suburban,2,One Year,Electronic Check,706,3.0,1,59.92,73.83,1,3.0,0,No,Yes,0
CUST-03017,Male,63,Rural,65,Month-to-Month,Electronic Check,531,7.4,3,20.0,1232.05,0,4.0,2,Fiber Optic,Yes,0
CUST-03018,Male,68,Urban,9,Month-to-Month,Bank Transfer,891,13.6,2,78.08,744.75,1,1.0,0,DSL,Yes,1
CUST-03019,Female,48,Urban,72,Two Year,Electronic Check,709,1.7,1,109.88,7905.62,0,4.0,1,Fiber Optic,Yes,0
CUST-03020,Male,59,Urban,72,Two Year,Credit Card,382,3.4,1,28.26,2074.25,3,1.0,4,Fiber Optic,Yes,0
CUST-03021,Female,21,Suburban,36,One Year,Electronic Check,552,26.9,0,75.21,2628.85,0,1.0,1,DSL,Yes,1
CUST-03022,Female,23,Urban,1,One Year,Bank Transfer,672,2.2,1,137.49,197.6,0,5.0,2,No,Yes,1
CUST-03023,Female,31,Urban,18,Month-to-Month,Credit Card,884,4.8,0,56.58,1048.97,0,2.0,0,No,No,0
CUST-03024,Female,21,Urban,2,Month-to-Month,Bank Transfer,624,5.4,1,64.87,99.93,1,1.0,0,Fiber Optic,Yes,1
CUST-03025,Male,43,Urban,54,Month-to-Month,Bank Transfer,557,0.8,1,49.8,2717.56,2,4.0,1,DSL,Yes,1
CUST-03026,Male,64,Rural,37,Month-to-Month,Credit Card,752,8.2,4,94.53,3523.95,1,3.0,0,DSL,Yes,0
CUST-03027,Male,65,Urban,72,One Year,Electronic Check,456,2.7,3,87.87,6370.91,1,4.0,0,DSL,Yes,0
CUST-03028,Male,56,Urban,22,Month-to-Month,Bank Transfer,302,3.5,2,44.16,950.29,0,5.0,4,DSL,No,1
CUST-03029,Male,34,Suburban,17,Month-to-Month,Bank Transfer,640,5.1,3,71.88,1168.03,0,5.0,1,No,Yes,1
CUST-03030,Male,36,Urban,17,Month-to-Month,Bank Transfer,424,2.6,1,47.34,734.5,0,3.0,0,Fiber Optic,No,0
CUST-03031,Male,68,Suburban,11,Month-to-Month,Electronic Check,1043,2.0,2,47.98,497.54,0,5.0,1,Fiber Optic,No,0
CUST-03032,Female,66,Suburban,15,One Year,Credit Card,550,4.0,1,46.44,,0,1.0,2,Fiber Optic,Yes,0
CUST-03033,Male,23,Rural,24,Month-to-Month,Bank Transfer,641,2.1,2,53.7,1321.0,1,2.0,0,DSL,Yes,1
CUST-03034,Male,46,Rural,64,Month-to-Month,Bank Transfer,374,2.8,3,48.72,3095.69,1,1.0,0,No,Yes,0
CUST-03035,Female,28,Urban,21,One Year,Mailed Check,752,0.6,0,67.13,1355.6,1,3.0,1,No,Yes,0
CUST-03036,Male,33,Suburban,46,Month-to-Month,Electronic Check,494,9.3,0,105.34,4889.94,0,2.0,1,DSL,Yes,1
CUST-03037,Male,47,Urban,47,Month-to-Month,Credit Card,475,2.7,1,47.59,2254.76,0,2.0,1,DSL,No,0
CUST-03038,Female,42,Urban,17,One Year,Bank Transfer,479,0.4,1,45.42,766.79,2,4.0,2,Fiber Optic,Yes,0
CUST-03039,Male,57,Urban,10,Month-to-Month,Electronic Check,241,7.8,1,76.61,847.27,1,3.0,1,No,Yes,1
CUST-03040,Male,28,Urban,24,One Year,Credit Card,449,0.1,3,52.5,1299.38,2,5.0,0,Fiber Optic,No,0
CUST-03041,Male,24,Rural,14,One Year,Mailed Check,609,4.6,1,43.91,617.09,0,3.0,1,DSL,Yes,0
CUST-03042,Female,43,Urban,2,Month-to-Month,Credit Card,190,6.1,2,70.53,148.0,1,3.0,0,Fiber Optic,Yes,0
CUST-03043,Male,39,Suburban,11,Month-to-Month,Credit Card,704,1.1,0,63.81,619.42,1,4.0,2,Fiber Optic,Yes,0
CUST-03044,Male,42,Urban,72,Two Year,Credit Card,446,0.7,1,55.03,3891.62,0,3.0,4,Fiber Optic,Yes,0
CUST-03045,Female,36,Urban,1,Month-to-Month,Electronic Check,548,0.6,2,87.83,26.7,1,1.0,2,DSL,Yes,1
CUST-03046,Male,48,Rural,28,Two Year,Bank Transfer,53,25.1,1,55.59,1464.07,0,1.0,1,DSL,Yes,0
CUST-03047,Female,43,Urban,44,Month-to-Month,Credit Card,544,7.0,1,92.96,4064.47,1,3.0,2,Fiber Optic,Yes,0
CUST-03048,Female,59,Suburban,25,One Year,Mailed Check,291,1.9,3,72.91,1925.8,2,4.0,1,DSL,No,0
CUST-03049,Male,58,Urban,20,One Year,Credit Card,429,2.0,2,28.32,541.11,1,3.0,1,DSL,No,0
CUST-03050,Female,53,Urban,29,Two Year,Bank Transfer,186,5.2,0,74.48,2174.26,2,3.0,0,Fiber Optic,Yes,0
CUST-03051,Female,40,Urban,13,Month-to-Month,Credit Card,323,3.1,0,53.94,732.64,1,1.0,0,DSL,No,1
CUST-03052,Male,64,Suburban,2,Month-to-Month,Mailed Check,467,1.6,0,33.25,,0,4.0,2,DSL,Yes,1
CUST-03053,Female,30,Urban,72,Month-to-Month,Electronic Check,445,0.3,0,64.93,4681.1,0,2.0,1,DSL,Yes,1
CUST-03054,Female,42,Urban,13,Two Year,Electronic Check,676,7.7,1,52.71,667.45,1,2.0,2,No,Yes,1
CUST-03055,Male,19,Urban,26,Month-to-Month,Credit Card,126,11.0,0,120.01,3085.72,3,4.0,0,DSL,No,0
CUST-03056,Male,19,Suburban,18,Two Year,Bank Transfer,489,1.2,1,55.08,995.69,3,4.0,1,DSL,Yes,0
CUST-03057,Male,33,Suburban,1,Month-to-Month,Electronic Check,480,0.3,0,70.71,50.6,1,2.0,0,No,Yes,1
CUST-03058,Female,26,Suburban,72,Month-to-Month,Bank Transfer,408,0.6,2,44.01,3133.93,0,3.0,1,DSL,No,0
CUST-03059,Male,45,Urban,37,Month-to-Month,Bank Transfer,317,2.7,0,61.11,2247.98,0,1.0,3,Fiber Optic,Yes,0
CUST-03060,Female,30,Rural,3,One Year,Mailed Check,720,1.8,1,78.94,196.78,1,1.0,1,DSL,Yes,1
CUST-03061,Female,52,Suburban,72,Two Year,Credit Card,909,0.4,1,127.91,9269.35,0,2.0,2,Fiber Optic,Yes,1
CUST-03062,Female,58,Suburban,32,Month-to-Month,Electronic Check,157,3.0,2,71.26,2324.0,1,5.0,0,DSL,No,1
CUST-03063,Female,30,Suburban,15,Two Year,Bank Transfer,315,1.1,4,26.72,444.22,2,5.0,0,DSL,Yes,0
CUST-03064,Female,48,Suburban,22,Month-to-Month,Electronic Check,299,0.3,1,103.41,2259.9,0,3.0,1,DSL,Yes,0
CUST-03065,Female,38,Urban,2,One Year,Credit Card,443,5.4,0,88.25,117.45,0,2.0,1,No,Yes,1
CUST-03066,Female,49,Rural,19,One Year,Credit Card,751,4.2,1,20.0,424.15,0,2.0,0,DSL,Yes,0
CUST-03067,Male,51,Rural,1,Month-to-Month,Electronic Check,605,8.8,2,26.67,20.0,0,5.0,1,No,Yes,0
CUST-03068,Male,25,Urban,18,Month-to-Month,Mailed Check,469,1.8,1,53.61,1030.23,0,3.0,0,DSL,Yes,0
CUST-03069,Female,58,Urban,19,Month-to-Month,Mailed Check,503,0.7,2,41.52,886.99,0,5.0,0,DSL,Yes,0
CUST-03070,Female,65,Rural,49,Month-to-Month,Credit Card,436,2.2,2,62.75,3127.14,4,5.0,2,Fiber Optic,Yes,0
CUST-03071,Male,19,Urban,30,Two Year,Credit Card,647,7.5,0,51.36,1541.28,0,5.0,0,Fiber Optic,Yes,0
CUST-03072,Female,55,Rural,6,Two Year,Electronic Check,672,1.4,0,88.66,472.03,0,1.0,0,DSL,Yes,0
CUST-03073,Male,49,Urban,52,One Year,Bank Transfer,618,1.5,1,91.69,4748.89,3,2.0,2,Fiber Optic,Yes,1
CUST-03074,Male,57,Urban,20,One Year,Electronic Check,60,0.8,1,34.87,677.45,0,3.0,0,DSL,Yes,0
CUST-03075,Male,45,Urban,22,Month-to-Month,Bank Transfer,502,21.5,1,115.75,2563.5,2,3.0,1,Fiber Optic,Yes,0
CUST-03076,Female,54,Urban,4,Month-to-Month,Bank Transfer,462,17.1,1,101.27,415.14,0,2.0,0,DSL,Yes,1
CUST-03077,Female,58,Urban,46,Two Year,Electronic Check,698,5.4,2,20.0,998.14,3,1.0,2,DSL,Yes,0
CUST-03078,Male,18,Urban,64,One Year,Credit Card,547,1.2,2,42.44,2698.25,1,2.0,1,Fiber Optic,No,0
CUST-03079,Male,58,Suburban,35,One Year,Electronic Check,611,7.3,2,36.4,1324.28,0,3.0,0,Fiber Optic,Yes,0
CUST-03080,Male,27,Rural,67,One Year,Bank Transfer,400,4.4,2,40.74,2739.68,1,3.0,0,Fiber Optic,Yes,0
CUST-03081,Male,21,Urban,8,Month-to-Month,Electronic Check,687,6.9,4,20.0,153.39,0,1.0,1,No,Yes,1
CUST-03082,Male,52,Suburban,47,Month-to-Month,Credit Card,746,9.8,2,69.25,3265.93,1,2.0,0,Fiber Optic,Yes,0
CUST-03083,Female,27,Suburban,16,One Year,Bank Transfer,174,1.9,2,45.27,758.04,1,1.0,3,Fiber Optic,Yes,1
CUST-03084,Male,64,Suburban,4,Month-to-Month,Mailed Check,240,12.2,1,78.69,232.8,1,5.0,1,No,Yes,0
CUST-03085,Female,28,Suburban,26,Two Year,Electronic Check,652,11.4,2,124.11,3168.73,2,2.0,2,Fiber Optic,No,1
CUST-03086,Male,31,Urban,27,Month-to-Month,Mailed Check,465,4.0,1,106.58,2818.18,1,4.0,3,Fiber Optic,Yes,1
CUST-03087,Female,55,Urban,8,Month-to-Month,Electronic Check,705,5.8,2,49.04,411.63,0,1.0,1,DSL,Yes,1
CUST-03088,Female,29,Urban,1,Month-to-Month,Mailed Check,548,2.6,0,63.83,92.89,2,4.0,0,Fiber Optic,Yes,0
CUST-03089,Female,62,Urban,5,One Year,Bank Transfer,638,5.3,1,82.25,356.98,1,1.0,1,Fiber Optic,Yes,0
CUST-03090,Female,34,Suburban,12,One Year,Credit Card,350,4.0,5,111.27,1361.31,1,3.0,1,Fiber Optic,No,0
CUST-03091,Female,33,Urban,4,Month-to-Month,Electronic Check,567,1.9,2,66.9,254.42,1,4.0,0,Fiber Optic,Yes,0
CUST-03092,Female,52,Rural,5,Month-to-Month,Electronic Check,568,1.9,2,36.18,181.54,0,3.0,0,No,Yes,1
CUST-03093,Male,19,Rural,11,One Year,Electronic Check,362,5.3,3,81.58,927.26,0,3.0,0,Fiber Optic,Yes,0
CUST-03094,Female,28,Rural,72,Month-to-Month,Electronic Check,700,15.7,1,33.47,2380.88,0,3.0,2,No,Yes,1
CUST-03095,Male,58,Rural,34,Month-to-Month,Mailed Check,120,1.1,0,34.16,1192.32,0,3.0,1,Fiber Optic,No,0
CUST-03096,Female,20,Urban,9,Month-to-Month,Credit Card,541,2.5,5,90.46,915.7,4,2.0,0,DSL,Yes,1
CUST-03097,Female,46,Suburban,72,Month-to-Month,Electronic Check,241,8.2,1,96.37,6928.58,0,2.0,0,Fiber Optic,Yes,1
CUST-03098,Male,35,Urban,24,One Year,Credit Card,295,0.7,1,106.09,2605.48,2,5.0,0,Fiber Optic,Yes,0
CUST-03099,Female,37,Suburban,14,Month-to-Month,Credit Card,697,25.7,1,104.09,1496.04,1,3.0,2,Fiber Optic,Yes,1
CUST-03100,Male,64,Rural,15,Month-to-Month,Bank Transfer,280,5.7,1,82.48,1212.02,0,5.0,1,DSL,Yes,0
CUST-03101,Male,31,Rural,12,Month-to-Month,Electronic Check,271,12.1,0,52.91,674.66,2,5.0,1,DSL,Yes,0
CUST-03102,Male,51,Urban,6,Month-to-Month,Electronic Check,616,9.1,2,29.78,156.67,2,4.0,0,Fiber Optic,Yes,1
CUST-03103,Male,66,Suburban,11,Two Year,Mailed Check,277,7.5,3,62.1,741.59,1,1.0,0,DSL,Yes,0
CUST-03104,Female,48,Urban,18,Month-to-Month,Credit Card,703,0.2,5,57.61,1109.61,1,3.0,0,Fiber Optic,Yes,1
CUST-03105,Female,57,Urban,18,One Year,Bank Transfer,628,2.6,2,60.19,1081.19,2,2.0,0,Fiber Optic,No,0
CUST-03106,Male,59,Suburban,34,Month-to-Month,Credit Card,344,1.1,1,63.11,2104.29,1,4.0,0,Fiber Optic,Yes,0
CUST-03107,Female,35,Urban,10,Two Year,Credit Card,696,10.3,3,54.26,575.16,1,2.0,1,Fiber Optic,Yes,0
CUST-03108,Female,47,Rural,30,Two Year,Credit Card,112,5.7,2,72.51,2165.65,0,5.0,0,Fiber Optic,Yes,0
CUST-03109,Male,42,Urban,20,Month-to-Month,Credit Card,594,0.6,5,38.83,777.81,1,1.0,0,DSL,Yes,1
CUST-03110,Female,36,Rural,72,Two Year,Bank Transfer,250,2.2,0,76.42,5496.53,1,5.0,1,Fiber Optic,Yes,0
CUST-03111,Male,25,Urban,11,Month-to-Month,Credit Card,395,0.4,3,31.47,410.97,0,5.0,2,Fiber Optic,Yes,0
CUST-03112,Male,45,Suburban,55,Month-to-Month,Bank Transfer,408,6.7,1,73.79,4039.77,3,1.0,0,No,Yes,0
CUST-03113,Female,25,Suburban,41,Month-to-Month,Mailed Check,756,2.7,3,55.11,2252.79,1,3.0,1,Fiber Optic,Yes,0
CUST-03114,Female,48,Rural,24,Month-to-Month,Electronic Check,399,1.3,2,75.63,1877.76,2,5.0,1,Fiber Optic,No,1
CUST-03115,Female,20,Urban,25,Month-to-Month,Electronic Check,484,3.6,1,104.48,2590.88,0,3.0,1,No,Yes,0
CUST-03116,Male,20,Rural,2,Month-to-Month,Electronic Check,412,0.2,1,20.0,20.0,1,4.0,1,DSL,Yes,0
CUST-03117,Male,61,Urban,72,Month-to-Month,Bank Transfer,303,1.5,0,58.22,4232.16,2,3.0,0,Fiber Optic,No,0
CUST-03118,Female,39,Urban,2,One Year,Electronic Check,293,1.0,1,74.05,176.05,0,4.0,2,No,Yes,1
CUST-03119,Female,34,Urban,19,Month-to-Month,Electronic Check,561,13.3,3,56.28,999.48,1,1.0,1,DSL,Yes,1
CUST-03120,Female,53,Suburban,9,Month-to-Month,Credit Card,494,2.4,2,67.24,535.48,0,5.0,1,Fiber Optic,Yes,0
CUST-03121,Female,34,Urban,13,Month-to-Month,Mailed Check,652,4.4,4,68.77,917.77,0,5.0,1,No,Yes,0
CUST-03122,Male,31,Suburban,22,Month-to-Month,Bank Transfer,451,3.5,2,103.28,2222.02,1,5.0,3,DSL,Yes,1
CUST-03123,Female,68,Suburban,57,Month-to-Month,Credit Card,458,5.4,3,27.46,1583.45,0,4.0,1,DSL,Yes,0
CUST-03124,Male,26,Urban,14,Month-to-Month,Electronic Check,653,1.6,2,20.78,256.87,0,1.0,1,Fiber Optic,Yes,0
CUST-03125,Male,47,Rural,72,One Year,Electronic Check,425,0.6,1,72.49,5281.7,0,5.0,1,DSL,Yes,0
CUST-03126,Female,38,Urban,21,Month-to-Month,Electronic Check,212,0.4,1,98.39,2085.91,1,1.0,1,Fiber Optic,Yes,1
CUST-03127,Female,29,Rural,4,Two Year,Credit Card,669,1.1,3,94.9,313.81,1,5.0,1,Fiber Optic,Yes,1
CUST-03128,Female,54,Urban,5,Month-to-Month,Bank Transfer,364,3.3,0,52.78,286.04,2,2.0,0,DSL,Yes,0
CUST-03129,Male,49,Suburban,30,Month-to-Month,Bank Transfer,513,1.3,1,34.54,1079.27,3,1.0,0,No,Yes,0
CUST-03130,Female,28,Urban,1,Month-to-Month,Mailed Check,374,2.8,1,75.83,84.19,1,4.0,2,DSL,Yes,0
CUST-03131,Female,37,Urban,15,Two Year,Electronic Check,305,0.1,2,79.51,1165.93,0,5.0,2,DSL,Yes,0
CUST-03132,Male,52,Urban,3,One Year,Electronic Check,120,4.9,4,29.61,112.59,1,1.0,1,DSL,Yes,0
CUST-03133,Female,64,Urban,13,Month-to-Month,Credit Card,567,10.5,1,46.79,,0,2.0,1,Fiber Optic,Yes,0
CUST-03134,Male,63,Urban,33,Month-to-Month,Bank Transfer,50,0.2,0,73.38,2448.39,1,5.0,0,No,Yes,0
CUST-03135,Female,28,Urban,14,Month-to-Month,Bank Transfer,759,1.2,2,65.31,910.49,1,1.0,1,No,Yes,1
CUST-03136,Male,69,Urban,4,Month-to-Month,Bank Transfer,706,1.9,0,96.08,430.96,3,2.0,0,No,No,1
CUST-03137,Female,25,Suburban,6,One Year,Credit Card,318,1.7,4,72.44,372.13,1,3.0,2,Fiber Optic,Yes,1
CUST-03138,Female,21,Suburban,10,One Year,Electronic Check,817,0.2,4,30.9,245.49,0,4.0,3,DSL,Yes,1
CUST-03139,Male,44,Rural,1,Month-to-Month,Bank Transfer,912,0.6,1,73.26,59.12,1,4.0,3,Fiber Optic,Yes,1
CUST-03140,Male,61,Suburban,21,Month-to-Month,Electronic Check,445,12.2,0,28.56,686.31,0,5.0,1,Fiber Optic,Yes,0
CUST-03141,Female,57,Suburban,22,One Year,Credit Card,582,6.2,1,76.0,,1,5.0,1,No,Yes,0
CUST-03142,Male,55,Suburban,1,One Year,Bank Transfer,527,15.9,4,57.46,127.87,0,1.0,0,Fiber Optic,Yes,0
CUST-03143,Male,64,Urban,12,Two Year,Electronic Check,802,2.9,0,121.38,1458.99,2,5.0,1,No,Yes,0
CUST-03144,Male,47,Suburban,12,Month-to-Month,Bank Transfer,221,10.6,0,75.32,817.35,3,5.0,0,Fiber Optic,Yes,0
CUST-03145,Male,61,Urban,9,One Year,Electronic Check,454,8.5,3,95.33,882.61,2,5.0,0,No,Yes,0
CUST-03146,Female,65,Rural,19,Month-to-Month,Electronic Check,683,10.4,4,60.27,1115.19,0,2.0,3,Fiber Optic,Yes,0
CUST-03147,Female,65,Suburban,10,Month-to-Month,Mailed Check,662,0.2,2,52.53,563.02,2,1.0,0,No,Yes,0
CUST-03148,Male,44,Urban,12,One Year,Credit Card,491,5.3,1,79.07,971.11,0,4.0,1,DSL,Yes,0
CUST-03149,Male,38,Suburban,38,Two Year,Credit Card,778,4.2,6,50.43,2019.68,2,5.0,1,No,Yes,1
CUST-03150,Male,69,Urban,4,Month-to-Month,Bank Transfer,546,3.9,2,71.81,380.55,0,4.0,1,Fiber Optic,Yes,1
CUST-03151,Male,37,Urban,23,One Year,Mailed Check,522,3.5,2,44.94,998.3,2,3.0,1,No,Yes,0
CUST-03152,Female,21,Urban,16,One Year,Electronic Check,639,7.9,0,110.08,1767.89,0,4.0,0,DSL,Yes,1
CUST-03153,Female,28,Suburban,8,Month-to-Month,Bank Transfer,487,17.2,2,66.45,520.02,1,4.0,0,DSL,Yes,0
CUST-03154,Male,30,Suburban,31,Two Year,Credit Card,510,8.8,2,46.27,1411.79,1,3.0,1,Fiber Optic,Yes,0
CUST-03155,Male,26,Suburban,19,One Year,Bank Transfer,342,10.2,3,53.21,1012.94,3,2.0,0,No,No,0
CUST-03156,Male,21,Urban,15,One Year,Bank Transfer,1086,3.3,0,89.58,1254.59,1,3.0,0,Fiber Optic,Yes,0
CUST-03157,Female,29,Suburban,26,Month-to-Month,Electronic Check,405,5.9,2,69.84,1785.54,3,5.0,1,DSL,Yes,0
CUST-03158,Male,26,Suburban,38,Month-to-Month,Bank Transfer,645,2.7,2,43.39,1705.2,2,3.0,3,Fiber Optic,Yes,1
CUST-03159,Female,30,Urban,72,Two Year,Bank Transfer,881,2.2,0,96.09,6761.31,4,5.0,1,Fiber Optic,No,0
CUST-03160,Male,65,Suburban,23,Month-to-Month,Credit Card,231,11.3,2,67.02,1462.06,1,1.0,2,DSL,Yes,0
CUST-03161,Female,43,Urban,49,Month-to-Month,Credit Card,622,11.8,1,72.03,3587.22,2,5.0,1,DSL,Yes,0
CUST-03162,Male,55,Urban,1,Two Year,Bank Transfer,504,5.7,0,45.77,112.37,3,4.0,2,Fiber Optic,Yes,0
CUST-03163,Female,59,Urban,18,Two Year,Bank Transfer,858,9.1,3,57.34,967.26,0,3.0,0,Fiber Optic,Yes,0
CUST-03164,Male,30,Suburban,5,Month-to-Month,Electronic Check,318,2.2,1,62.11,368.68,3,2.0,0,Fiber Optic,Yes,1
CUST-03165,Male,56,Urban,2,Month-to-Month,Electronic Check,349,2.8,2,41.08,131.87,1,1.0,3,DSL,Yes,1
CUST-03166,Male,45,Urban,18,One Year,Credit Card,490,8.6,1,20.0,370.59,0,1.0,0,No,No,0
CUST-03167,Female,36,Urban,32,Month-to-Month,Bank Transfer,401,2.5,1,100.18,3194.92,2,1.0,1,DSL,Yes,1
CUST-03168,Male,41,Urban,12,Month-to-Month,Mailed Check,408,0.2,0,29.66,400.68,1,1.0,3,Fiber Optic,Yes,1
CUST-03169,Female,36,Urban,26,Month-to-Month,Bank Transfer,905,2.2,3,45.37,1169.84,1,4.0,0,DSL,Yes,0
CUST-03170,Female,66,Urban,16,One Year,Bank Transfer,525,2.5,0,50.49,818.3,1,3.0,0,Fiber Optic,Yes,0
CUST-03171,Male,30,Suburban,13,Month-to-Month,Bank Transfer,343,0.8,1,107.92,1452.06,1,2.0,2,Fiber Optic,Yes,0
CUST-03172,Male,30,Urban,8,One Year,Bank Transfer,421,2.1,1,56.07,419.75,4,2.0,2,DSL,Yes,0
CUST-03173,Male,45,Suburban,11,One Year,Credit Card,580,13.6,0,72.81,784.32,1,2.0,1,DSL,Yes,1
CUST-03174,Female,19,Suburban,10,Month-to-Month,Credit Card,567,9.8,2,83.69,908.59,0,3.0,0,DSL,No,1
CUST-03175,Male,27,Urban,24,Month-to-Month,Credit Card,384,3.0,1,99.57,2337.0,1,3.0,0,DSL,No,0
CUST-03176,Female,39,Urban,2,Month-to-Month,Electronic Check,174,6.2,1,47.81,134.65,1,2.0,1,No,Yes,1
CUST-03177,Female,30,Rural,2,Month-to-Month,Credit Card,489,0.8,0,79.83,167.51,0,5.0,0,DSL,Yes,1
CUST-03178,Male,26,Urban,25,Month-to-Month,Mailed Check,484,7.0,0,46.69,1195.45,0,5.0,1,DSL,Yes,0
CUST-03179,Male,50,Urban,18,One Year,Electronic Check,370,3.2,1,21.09,388.5,0,5.0,1,Fiber Optic,Yes,0
CUST-03180,Male,31,Urban,13,Month-to-Month,Electronic Check,755,6.4,3,61.34,763.88,1,1.0,0,DSL,Yes,0
CUST-03181,Male,65,Suburban,3,One Year,Electronic Check,614,5.2,1,46.41,46.4,1,2.0,2,No,No,0
CUST-03182,Male,37,Suburban,12,One Year,Credit Card,526,1.3,8,107.75,1223.75,1,1.0,1,DSL,Yes,1
CUST-03183,Male,32,Rural,37,Month-to-Month,Electronic Check,427,9.0,1,103.28,3800.34,0,2.0,0,No,Yes,0
CUST-03184,Female,49,Rural,52,Month-to-Month,Mailed Check,846,4.2,0,93.08,4882.84,1,4.0,1,DSL,Yes,0
CUST-03185,Female,50,Urban,29,Two Year,Credit Card,269,7.7,1,68.41,2003.74,2,4.0,3,DSL,No,0
CUST-03186,Female,34,Urban,1,One Year,Credit Card,400,0.5,0,64.25,118.89,1,5.0,1,DSL,Yes,0
CUST-03187,Male,41,Urban,26,Two Year,Credit Card,409,4.8,1,73.39,1935.57,1,4.0,0,DSL,Yes,0
CUST-03188,Female,47,Urban,6,Month-to-Month,Electronic Check,559,1.7,6,64.26,384.72,1,1.0,0,DSL,Yes,1
CUST-03189,Female,30,Urban,9,Two Year,Credit Card,632,9.9,1,49.28,502.88,1,5.0,2,DSL,Yes,0
CUST-03190,Female,64,Urban,5,Month-to-Month,Bank Transfer,232,14.9,1,52.5,277.27,1,4.0,1,DSL,No,0
CUST-03191,Female,65,Urban,35,Month-to-Month,Electronic Check,363,0.3,0,84.14,3004.31,2,2.0,1,No,Yes,0
CUST-03192,Female,33,Urban,25,Month-to-Month,Credit Card,589,6.4,0,118.23,2966.41,1,4.0,0,No,Yes,1
CUST-03193,Male,19,Urban,22,Month-to-Month,Electronic Check,366,0.5,0,69.08,1476.26,0,5.0,2,DSL,Yes,0
CUST-03194,Male,34,Rural,26,One Year,Credit Card,419,9.7,2,65.33,1721.87,1,4.0,0,Fiber Optic,Yes,0
CUST-03195,Female,49,Suburban,6,Month-to-Month,Credit Card,534,0.7,0,48.54,289.32,0,4.0,0,DSL,No,0
CUST-03196,Female,60,Rural,14,Two Year,Credit Card,304,1.1,0,20.9,241.92,0,2.0,2,Fiber Optic,Yes,0
CUST-03197,Female,25,Urban,24,One Year,Electronic Check,555,1.4,1,81.08,2026.83,0,2.0,2,No,Yes,1
CUST-03198,Male,69,Urban,24,Two Year,Mailed Check,622,6.5,2,41.51,996.84,3,4.0,1,Fiber Optic,Yes,0
CUST-03199,Male,20,Urban,37,Month-to-Month,Credit Card,507,1.7,4,20.07,734.29,2,1.0,4,Fiber Optic,Yes,0
CUST-03200,Female,29,Urban,8,One Year,Credit Card,785,4.5,1,103.93,793.87,0,4.0,2,Fiber Optic,No,0
CUST-03201,Male,37,Urban,35,Month-to-Month,Electronic Check,645,4.2,3,91.27,3145.34,1,1.0,0,DSL,Yes,1
CUST-03202,Male,33,Rural,13,One Year,Electronic Check,491,2.6,2,22.81,301.06,0,4.0,2,No,Yes,0
CUST-03203,Female,31,Rural,26,One Year,Credit Card,435,3.9,1,127.16,3368.85,0,5.0,0,DSL,Yes,0
CUST-03204,Male,33,Urban,14,Month-to-Month,Electronic Check,850,0.6,0,26.31,409.34,3,4.0,0,Fiber Optic,Yes,1
CUST-03205,Male,66,Urban,71,Month-to-Month,Mailed Check,367,10.4,1,26.51,1850.75,0,1.0,2,DSL,Yes,0
CUST-03206,Female,60,Urban,4,One Year,Credit Card,445,1.2,5,20.0,90.3,0,2.0,0,Fiber Optic,Yes,1
CUST-03207,Male,66,Urban,26,One Year,Credit Card,418,10.6,0,53.63,1535.05,2,1.0,2,Fiber Optic,No,1
CUST-03208,Male,68,Urban,20,Month-to-Month,Credit Card,579,3.7,1,96.42,1906.75,1,4.0,1,No,Yes,0
CUST-03209,Female,50,Urban,4,Month-to-Month,Electronic Check,951,4.8,2,23.23,99.28,0,2.0,1,DSL,No,0
CUST-03210,Male,47,Urban,1,Month-to-Month,Credit Card,549,1.5,1,47.58,91.32,1,4.0,0,DSL,Yes,0
CUST-03211,Male,29,Urban,38,One Year,Electronic Check,435,1.3,0,73.85,2789.08,0,3.0,0,DSL,Yes,0
CUST-03212,Female,32,Urban,4,Month-to-Month,Electronic Check,537,3.4,1,51.39,124.58,3,4.0,0,Fiber Optic,Yes,0
CUST-03213,Female,35,Urban,4,One Year,Electronic Check,237,1.6,3,65.12,360.56,0,3.0,2,No,Yes,1
CUST-03214,Female,45,Urban,72,One Year,Credit Card,462,2.8,1,88.77,6383.08,1,1.0,1,Fiber Optic,Yes,0
CUST-03215,Male,40,Rural,30,One Year,Mailed Check,840,2.9,1,50.1,1553.14,2,1.0,0,Fiber Optic,Yes,1
CUST-03216,Female,31,Urban,6,Two Year,Bank Transfer,632,1.6,6,40.81,222.99,0,4.0,0,No,No,0
CUST-03217,Male,47,Rural,21,Month-to-Month,Bank Transfer,746,1.7,2,75.31,1697.06,0,2.0,0,No,Yes,0
CUST-03218,Female,50,Suburban,18,Month-to-Month,Mailed Check,702,18.0,0,65.45,1268.55,1,1.0,0,Fiber Optic,Yes,0
